user_id,event_name,event_time,treatment
u102299,signup,2025-02-15T00:00:00,0
u102299,activate,2025-02-16T00:00:00,0
u102300,signup,2025-01-19T00:00:00,0
u102301,signup,2025-03-14T00:00:00,0
u102302,signup,2025-01-20T00:00:00,1
u102302,activate,2025-01-21T00:00:00,1
u102303,signup,2025-02-28T00:00:00,1
u102304,signup,2025-03-30T00:00:00,0
u102304,activate,2025-04-12T00:00:00,0
u102304,first_deposit,2025-05-13T00:00:00,0
u102305,signup,2025-04-27T00:00:00,0
u102305,activate,2025-05-03T00:00:00,0
u102306,signup,2025-01-18T00:00:00,1
u102306,activate,2025-01-19T00:00:00,1
u102307,signup,2025-02-26T00:00:00,0
u102307,activate,2025-03-10T00:00:00,0
u102308,signup,2025-02-17T00:00:00,1
u102308,activate,2025-02-17T00:00:00,1
u102309,signup,2025-01-14T00:00:00,0
u102309,activate,2025-01-25T00:00:00,0
u102310,signup,2025-01-16T00:00:00,1
u102310,activate,2025-01-27T00:00:00,1
u102311,signup,2025-02-12T00:00:00,0
u102311,first_deposit,2025-04-28T00:00:00,0
u102312,signup,2025-02-17T00:00:00,0
u102312,activate,2025-02-27T00:00:00,0
u102313,signup,2025-01-13T00:00:00,0
u102313,first_deposit,2025-03-07T00:00:00,0
u102314,signup,2025-03-27T00:00:00,0
u102315,signup,2025-02-18T00:00:00,1
u102315,activate,2025-02-23T00:00:00,1
u102316,signup,2025-03-04T00:00:00,1
u102317,signup,2025-03-09T00:00:00,0
u102318,signup,2025-03-24T00:00:00,0
u102318,first_deposit,2025-04-07T00:00:00,0
u102319,signup,2025-02-25T00:00:00,0
u102319,first_deposit,2025-05-01T00:00:00,0
u102320,signup,2025-02-02T00:00:00,0
u102320,activate,2025-02-11T00:00:00,0
u102321,signup,2025-01-21T00:00:00,1
u102321,activate,2025-02-03T00:00:00,1
u102322,signup,2025-01-22T00:00:00,1
u102322,activate,2025-01-28T00:00:00,1
u102322,first_deposit,2025-02-23T00:00:00,1
u102323,signup,2025-04-07T00:00:00,1
u102324,signup,2025-03-26T00:00:00,0
u102324,activate,2025-03-30T00:00:00,0
u102325,signup,2025-03-24T00:00:00,0
u102325,first_deposit,2025-03-29T00:00:00,0
u102326,signup,2025-02-22T00:00:00,0
u102326,activate,2025-03-06T00:00:00,0
u102327,signup,2025-01-26T00:00:00,1
u102327,activate,2025-02-01T00:00:00,1
u102328,signup,2025-04-07T00:00:00,1
u102328,activate,2025-04-18T00:00:00,1
u102329,signup,2025-03-26T00:00:00,1
u102329,activate,2025-04-07T00:00:00,1
u102330,signup,2025-04-16T00:00:00,1
u102330,activate,2025-04-27T00:00:00,1
u102331,signup,2025-02-17T00:00:00,1
u102331,activate,2025-03-02T00:00:00,1
u102331,first_deposit,2025-02-23T00:00:00,1
u102332,signup,2025-04-10T00:00:00,1
u102332,activate,2025-04-17T00:00:00,1
u102333,signup,2025-02-17T00:00:00,1
u102333,activate,2025-02-18T00:00:00,1
u102333,first_deposit,2025-02-24T00:00:00,1
u102334,signup,2025-01-19T00:00:00,0
u102334,activate,2025-01-30T00:00:00,0
u102334,first_deposit,2025-04-10T00:00:00,0
u102335,signup,2025-04-18T00:00:00,1
u102335,activate,2025-04-24T00:00:00,1
u102336,signup,2025-04-06T00:00:00,0
u102336,first_deposit,2025-05-13T00:00:00,0
u102337,signup,2025-02-06T00:00:00,1
u102338,signup,2025-01-08T00:00:00,0
u102338,activate,2025-01-08T00:00:00,0
u102338,first_deposit,2025-03-21T00:00:00,0
u102339,signup,2025-04-10T00:00:00,0
u102339,activate,2025-04-20T00:00:00,0
u102340,signup,2025-04-23T00:00:00,1
u102341,signup,2025-02-24T00:00:00,0
u102342,signup,2025-03-30T00:00:00,0
u102342,activate,2025-04-06T00:00:00,0
u102343,signup,2025-01-11T00:00:00,0
u102343,first_deposit,2025-02-07T00:00:00,0
u102344,signup,2025-01-12T00:00:00,0
u102345,signup,2025-01-07T00:00:00,1
u102346,signup,2025-04-13T00:00:00,1
u102346,activate,2025-04-15T00:00:00,1
u102347,signup,2025-03-04T00:00:00,1
u102347,activate,2025-03-05T00:00:00,1
u102348,signup,2025-02-02T00:00:00,0
u102348,first_deposit,2025-04-23T00:00:00,0
u102349,signup,2025-03-20T00:00:00,0
u102350,signup,2025-03-21T00:00:00,1
u102350,activate,2025-03-21T00:00:00,1
u102350,first_deposit,2025-04-20T00:00:00,1
u102351,signup,2025-01-31T00:00:00,1
u102352,signup,2025-01-05T00:00:00,1
u102352,activate,2025-01-08T00:00:00,1
u102353,signup,2025-04-07T00:00:00,0
u102353,activate,2025-04-16T00:00:00,0
u102354,signup,2025-02-26T00:00:00,0
u102354,activate,2025-03-02T00:00:00,0
u102355,signup,2025-03-21T00:00:00,1
u102355,activate,2025-03-26T00:00:00,1
u102356,signup,2025-04-27T00:00:00,0
u102356,activate,2025-05-03T00:00:00,0
u102356,first_deposit,2025-06-22T00:00:00,0
u102357,signup,2025-01-20T00:00:00,1
u102357,activate,2025-02-02T00:00:00,1
u102358,signup,2025-02-02T00:00:00,0
u102358,activate,2025-02-13T00:00:00,0
u102358,first_deposit,2025-02-03T00:00:00,0
u102359,signup,2025-04-27T00:00:00,1
u102360,signup,2025-04-07T00:00:00,1
u102361,signup,2025-01-15T00:00:00,1
u102361,activate,2025-01-24T00:00:00,1
u102362,signup,2025-03-29T00:00:00,0
u102362,first_deposit,2025-06-04T00:00:00,0
u102363,signup,2025-03-30T00:00:00,1
u102363,activate,2025-03-31T00:00:00,1
u102364,signup,2025-03-08T00:00:00,0
u102364,first_deposit,2025-06-05T00:00:00,0
u102365,signup,2025-01-29T00:00:00,0
u102365,activate,2025-02-07T00:00:00,0
u102366,signup,2025-01-28T00:00:00,1
u102366,activate,2025-02-06T00:00:00,1
u102366,first_deposit,2025-02-26T00:00:00,1
u102367,signup,2025-03-28T00:00:00,0
u102367,activate,2025-04-04T00:00:00,0
u102368,signup,2025-01-05T00:00:00,1
u102369,signup,2025-01-22T00:00:00,1
u102369,activate,2025-01-22T00:00:00,1
u102370,signup,2025-03-16T00:00:00,0
u102371,signup,2025-04-16T00:00:00,0
u102372,signup,2025-04-26T00:00:00,1
u102373,signup,2025-04-11T00:00:00,0
u102373,activate,2025-04-15T00:00:00,0
u102374,signup,2025-01-07T00:00:00,0
u102374,activate,2025-01-10T00:00:00,0
u102374,first_deposit,2025-01-26T00:00:00,0
u102375,signup,2025-02-17T00:00:00,0
u102376,signup,2025-03-25T00:00:00,1
u102376,activate,2025-04-06T00:00:00,1
u102377,signup,2025-01-17T00:00:00,0
u102378,signup,2025-01-24T00:00:00,1
u102378,activate,2025-02-04T00:00:00,1
u102378,first_deposit,2025-02-16T00:00:00,1
u102379,signup,2025-01-18T00:00:00,0
u102379,activate,2025-01-24T00:00:00,0
u102379,first_deposit,2025-03-02T00:00:00,0
u102380,signup,2025-03-21T00:00:00,0
u102380,activate,2025-03-21T00:00:00,0
u102380,first_deposit,2025-05-05T00:00:00,0
u102381,signup,2025-02-10T00:00:00,1
u102382,signup,2025-03-05T00:00:00,1
u102382,activate,2025-03-13T00:00:00,1
u102383,signup,2025-03-01T00:00:00,1
u102384,signup,2025-04-03T00:00:00,0
u102384,activate,2025-04-04T00:00:00,0
u102385,signup,2025-04-18T00:00:00,0
u102386,signup,2025-01-06T00:00:00,0
u102387,signup,2025-01-10T00:00:00,1
u102388,signup,2025-03-23T00:00:00,0
u102388,activate,2025-04-03T00:00:00,0
u102388,first_deposit,2025-05-09T00:00:00,0
u102389,signup,2025-03-17T00:00:00,0
u102390,signup,2025-04-28T00:00:00,0
u102391,signup,2025-04-23T00:00:00,1
u102391,first_deposit,2025-04-30T00:00:00,1
u102392,signup,2025-04-07T00:00:00,1
u102393,signup,2025-03-17T00:00:00,1
u102393,activate,2025-03-23T00:00:00,1
u102394,signup,2025-03-29T00:00:00,0
u102394,first_deposit,2025-05-11T00:00:00,0
u102395,signup,2025-02-08T00:00:00,0
u102395,activate,2025-02-18T00:00:00,0
u102396,signup,2025-03-10T00:00:00,1
u102396,activate,2025-03-10T00:00:00,1
u102397,signup,2025-02-15T00:00:00,0
u102397,activate,2025-02-27T00:00:00,0
u102397,first_deposit,2025-02-22T00:00:00,0
u102398,signup,2025-02-16T00:00:00,1
u102398,activate,2025-02-27T00:00:00,1
u102399,signup,2025-04-04T00:00:00,0
u102399,activate,2025-04-09T00:00:00,0
u102400,signup,2025-02-19T00:00:00,1
u102401,signup,2025-01-17T00:00:00,0
u102401,activate,2025-01-30T00:00:00,0
u102402,signup,2025-03-31T00:00:00,1
u102402,activate,2025-04-10T00:00:00,1
u102403,signup,2025-03-13T00:00:00,0
u102403,first_deposit,2025-03-26T00:00:00,0
u102404,signup,2025-03-21T00:00:00,0
u102405,signup,2025-03-24T00:00:00,1
u102406,signup,2025-03-06T00:00:00,1
u102406,activate,2025-03-17T00:00:00,1
u102407,signup,2025-01-28T00:00:00,0
u102407,activate,2025-02-03T00:00:00,0
u102407,first_deposit,2025-02-01T00:00:00,0
u102408,signup,2025-01-21T00:00:00,0
u102409,signup,2025-04-12T00:00:00,0
u102409,first_deposit,2025-05-01T00:00:00,0
u102410,signup,2025-04-23T00:00:00,0
u102410,activate,2025-04-30T00:00:00,0
u102411,signup,2025-04-16T00:00:00,0
u102411,activate,2025-04-20T00:00:00,0
u102412,signup,2025-04-09T00:00:00,0
u102412,activate,2025-04-20T00:00:00,0
u102413,signup,2025-02-27T00:00:00,0
u102413,activate,2025-02-28T00:00:00,0
u102414,signup,2025-03-18T00:00:00,0
u102415,signup,2025-03-20T00:00:00,0
u102416,signup,2025-04-16T00:00:00,0
u102417,signup,2025-01-29T00:00:00,0
u102418,signup,2025-03-07T00:00:00,0
u102419,signup,2025-01-13T00:00:00,1
u102420,signup,2025-01-10T00:00:00,0
u102421,signup,2025-03-14T00:00:00,1
u102422,signup,2025-03-05T00:00:00,0
u102422,activate,2025-03-18T00:00:00,0
u102423,signup,2025-04-30T00:00:00,0
u102424,signup,2025-01-19T00:00:00,1
u102425,signup,2025-01-11T00:00:00,0
u102426,signup,2025-02-01T00:00:00,1
u102426,first_deposit,2025-03-08T00:00:00,1
u102427,signup,2025-02-11T00:00:00,1
u102427,activate,2025-02-14T00:00:00,1
u102428,signup,2025-02-24T00:00:00,0
u102429,signup,2025-02-19T00:00:00,0
u102429,activate,2025-03-01T00:00:00,0
u102429,first_deposit,2025-02-28T00:00:00,0
u102430,signup,2025-01-26T00:00:00,1
u102431,signup,2025-01-23T00:00:00,1
u102431,activate,2025-01-25T00:00:00,1
u102432,signup,2025-04-25T00:00:00,0
u102432,activate,2025-04-28T00:00:00,0
u102433,signup,2025-01-04T00:00:00,1
u102434,signup,2025-01-31T00:00:00,0
u102434,activate,2025-02-01T00:00:00,0
u102435,signup,2025-03-21T00:00:00,0
u102435,activate,2025-03-29T00:00:00,0
u102436,signup,2025-03-21T00:00:00,0
u102437,signup,2025-02-10T00:00:00,0
u102437,first_deposit,2025-05-05T00:00:00,0
u102438,signup,2025-03-20T00:00:00,0
u102439,signup,2025-04-26T00:00:00,0
u102440,signup,2025-04-07T00:00:00,1
u102440,activate,2025-04-09T00:00:00,1
u102440,first_deposit,2025-06-26T00:00:00,1
u102441,signup,2025-02-26T00:00:00,1
u102442,signup,2025-02-18T00:00:00,0
u102443,signup,2025-03-14T00:00:00,1
u102444,signup,2025-02-24T00:00:00,1
u102444,activate,2025-03-04T00:00:00,1
u102445,signup,2025-01-01T00:00:00,1
u102445,activate,2025-01-04T00:00:00,1
u102446,signup,2025-01-23T00:00:00,1
u102446,activate,2025-01-27T00:00:00,1
u102446,first_deposit,2025-03-29T00:00:00,1
u102447,signup,2025-04-15T00:00:00,1
u102447,activate,2025-04-26T00:00:00,1
u102448,signup,2025-02-26T00:00:00,0
u102448,activate,2025-03-01T00:00:00,0
u102449,signup,2025-01-28T00:00:00,1
u102449,activate,2025-02-03T00:00:00,1
u102450,signup,2025-04-02T00:00:00,1
u102450,activate,2025-04-15T00:00:00,1
u102451,signup,2025-04-17T00:00:00,1
u102452,signup,2025-03-21T00:00:00,0
u102453,signup,2025-01-14T00:00:00,0
u102454,signup,2025-03-02T00:00:00,0
u102454,activate,2025-03-03T00:00:00,0
u102455,signup,2025-02-19T00:00:00,0
u102456,signup,2025-03-27T00:00:00,0
u102457,signup,2025-01-14T00:00:00,1
u102457,activate,2025-01-24T00:00:00,1
u102457,first_deposit,2025-01-17T00:00:00,1
u102458,signup,2025-04-24T00:00:00,1
u102458,activate,2025-04-27T00:00:00,1
u102458,first_deposit,2025-06-18T00:00:00,1
u102459,signup,2025-03-05T00:00:00,0
u102459,activate,2025-03-16T00:00:00,0
u102460,signup,2025-01-27T00:00:00,0
u102460,activate,2025-01-31T00:00:00,0
u102461,signup,2025-04-06T00:00:00,1
u102461,activate,2025-04-18T00:00:00,1
u102462,signup,2025-03-22T00:00:00,0
u102463,signup,2025-02-26T00:00:00,0
u102463,activate,2025-03-09T00:00:00,0
u102463,first_deposit,2025-03-26T00:00:00,0
u102464,signup,2025-03-31T00:00:00,0
u102465,signup,2025-03-12T00:00:00,1
u102465,activate,2025-03-22T00:00:00,1
u102466,signup,2025-04-10T00:00:00,1
u102466,activate,2025-04-21T00:00:00,1
u102467,signup,2025-02-25T00:00:00,1
u102468,signup,2025-03-15T00:00:00,1
u102468,activate,2025-03-15T00:00:00,1
u102469,signup,2025-01-29T00:00:00,0
u102470,signup,2025-02-24T00:00:00,0
u102470,activate,2025-03-01T00:00:00,0
u102471,signup,2025-01-21T00:00:00,0
u102472,signup,2025-01-15T00:00:00,0
u102473,signup,2025-03-15T00:00:00,1
u102474,signup,2025-03-27T00:00:00,0
u102474,activate,2025-04-01T00:00:00,0
u102474,first_deposit,2025-06-05T00:00:00,0
u102475,signup,2025-04-03T00:00:00,1
u102475,activate,2025-04-14T00:00:00,1
u102476,signup,2025-04-02T00:00:00,1
u102476,activate,2025-04-07T00:00:00,1
u102477,signup,2025-02-19T00:00:00,1
u102478,signup,2025-03-18T00:00:00,0
u102478,activate,2025-03-29T00:00:00,0
u102479,signup,2025-02-05T00:00:00,1
u102480,signup,2025-02-12T00:00:00,1
u102480,activate,2025-02-23T00:00:00,1
u102480,first_deposit,2025-03-21T00:00:00,1
u102481,signup,2025-02-15T00:00:00,1
u102482,signup,2025-02-28T00:00:00,0
u102482,activate,2025-03-04T00:00:00,0
u102483,signup,2025-03-24T00:00:00,1
u102484,signup,2025-03-21T00:00:00,0
u102484,activate,2025-03-26T00:00:00,0
u102485,signup,2025-04-18T00:00:00,0
u102486,signup,2025-04-27T00:00:00,0
u102486,activate,2025-04-29T00:00:00,0
u102487,signup,2025-01-02T00:00:00,1
u102488,signup,2025-02-14T00:00:00,1
u102488,activate,2025-02-14T00:00:00,1
u102489,signup,2025-01-20T00:00:00,0
u102489,activate,2025-01-23T00:00:00,0
u102490,signup,2025-03-17T00:00:00,0
u102490,activate,2025-03-18T00:00:00,0
u102491,signup,2025-01-24T00:00:00,0
u102491,activate,2025-01-27T00:00:00,0
u102492,signup,2025-02-03T00:00:00,1
u102492,activate,2025-02-14T00:00:00,1
u102492,first_deposit,2025-04-04T00:00:00,1
u102493,signup,2025-01-29T00:00:00,1
u102493,activate,2025-02-04T00:00:00,1
u102494,signup,2025-01-23T00:00:00,1
u102494,activate,2025-02-05T00:00:00,1
u102494,first_deposit,2025-01-24T00:00:00,1
u102495,signup,2025-02-01T00:00:00,0
u102496,signup,2025-02-03T00:00:00,0
u102496,activate,2025-02-16T00:00:00,0
u102496,first_deposit,2025-04-13T00:00:00,0
u102497,signup,2025-04-02T00:00:00,0
u102497,activate,2025-04-05T00:00:00,0
u102498,signup,2025-03-08T00:00:00,0
u102498,activate,2025-03-20T00:00:00,0
u102498,first_deposit,2025-04-24T00:00:00,0
u102499,signup,2025-02-27T00:00:00,1
u102500,signup,2025-04-22T00:00:00,1
u102500,first_deposit,2025-05-26T00:00:00,1
u102501,signup,2025-04-08T00:00:00,1
u102502,signup,2025-04-10T00:00:00,0
u102502,activate,2025-04-22T00:00:00,0
u102503,signup,2025-01-13T00:00:00,0
u102503,activate,2025-01-19T00:00:00,0
u102504,signup,2025-01-07T00:00:00,1
u102504,first_deposit,2025-03-20T00:00:00,1
u102505,signup,2025-02-02T00:00:00,0
u102505,activate,2025-02-03T00:00:00,0
u102506,signup,2025-02-13T00:00:00,0
u102507,signup,2025-01-04T00:00:00,1
u102507,activate,2025-01-17T00:00:00,1
u102507,first_deposit,2025-03-08T00:00:00,1
u102508,signup,2025-04-23T00:00:00,1
u102508,first_deposit,2025-07-03T00:00:00,1
u102509,signup,2025-02-12T00:00:00,1
u102510,signup,2025-03-24T00:00:00,0
u102510,activate,2025-03-31T00:00:00,0
u102511,signup,2025-03-04T00:00:00,0
u102511,activate,2025-03-04T00:00:00,0
u102511,first_deposit,2025-05-11T00:00:00,0
u102512,signup,2025-04-30T00:00:00,0
u102512,activate,2025-05-04T00:00:00,0
u102513,signup,2025-02-27T00:00:00,0
u102513,activate,2025-03-04T00:00:00,0
u102514,signup,2025-04-26T00:00:00,0
u102514,first_deposit,2025-05-26T00:00:00,0
u102515,signup,2025-02-26T00:00:00,0
u102515,activate,2025-02-26T00:00:00,0
u102516,signup,2025-01-04T00:00:00,0
u102517,signup,2025-02-10T00:00:00,1
u102518,signup,2025-03-07T00:00:00,1
u102519,signup,2025-03-06T00:00:00,1
u102519,activate,2025-03-13T00:00:00,1
u102519,first_deposit,2025-05-02T00:00:00,1
u102520,signup,2025-01-07T00:00:00,0
u102521,signup,2025-01-31T00:00:00,1
u102521,activate,2025-02-09T00:00:00,1
u102522,signup,2025-02-03T00:00:00,1
u102522,first_deposit,2025-02-22T00:00:00,1
u102523,signup,2025-02-08T00:00:00,1
u102524,signup,2025-02-12T00:00:00,1
u102525,signup,2025-02-20T00:00:00,1
u102525,activate,2025-02-22T00:00:00,1
u102526,signup,2025-02-07T00:00:00,0
u102527,signup,2025-03-01T00:00:00,0
u102527,activate,2025-03-09T00:00:00,0
u102528,signup,2025-01-19T00:00:00,1
u102529,signup,2025-04-23T00:00:00,0
u102529,activate,2025-05-04T00:00:00,0
u102530,signup,2025-02-01T00:00:00,0
u102530,activate,2025-02-11T00:00:00,0
u102531,signup,2025-03-26T00:00:00,1
u102531,activate,2025-03-28T00:00:00,1
u102531,first_deposit,2025-05-28T00:00:00,1
u102532,signup,2025-02-15T00:00:00,0
u102533,signup,2025-01-18T00:00:00,0
u102533,activate,2025-01-31T00:00:00,0
u102534,signup,2025-02-07T00:00:00,1
u102534,first_deposit,2025-02-18T00:00:00,1
u102535,signup,2025-02-06T00:00:00,0
u102535,activate,2025-02-16T00:00:00,0
u102536,signup,2025-03-07T00:00:00,0
u102537,signup,2025-01-14T00:00:00,0
u102537,activate,2025-01-17T00:00:00,0
u102538,signup,2025-02-26T00:00:00,0
u102538,activate,2025-03-01T00:00:00,0
u102539,signup,2025-02-22T00:00:00,1
u102540,signup,2025-04-06T00:00:00,1
u102540,activate,2025-04-08T00:00:00,1
u102541,signup,2025-01-19T00:00:00,1
u102541,activate,2025-02-01T00:00:00,1
u102542,signup,2025-03-26T00:00:00,0
u102543,signup,2025-03-21T00:00:00,1
u102544,signup,2025-01-12T00:00:00,0
u102544,activate,2025-01-14T00:00:00,0
u102545,signup,2025-01-26T00:00:00,1
u102545,activate,2025-02-03T00:00:00,1
u102545,first_deposit,2025-02-02T00:00:00,1
u102546,signup,2025-03-21T00:00:00,1
u102546,activate,2025-03-28T00:00:00,1
u102547,signup,2025-03-04T00:00:00,0
u102547,activate,2025-03-11T00:00:00,0
u102547,first_deposit,2025-04-02T00:00:00,0
u102548,signup,2025-03-09T00:00:00,0
u102548,activate,2025-03-17T00:00:00,0
u102549,signup,2025-03-16T00:00:00,1
u102549,activate,2025-03-26T00:00:00,1
u102550,signup,2025-02-18T00:00:00,0
u102551,signup,2025-03-16T00:00:00,0
u102552,signup,2025-03-02T00:00:00,0
u102553,signup,2025-01-17T00:00:00,0
u102554,signup,2025-01-25T00:00:00,1
u102554,activate,2025-01-29T00:00:00,1
u102554,first_deposit,2025-04-03T00:00:00,1
u102555,signup,2025-02-27T00:00:00,1
u102555,activate,2025-03-10T00:00:00,1
u102555,first_deposit,2025-04-26T00:00:00,1
u102556,signup,2025-03-17T00:00:00,0
u102556,activate,2025-03-28T00:00:00,0
u102557,signup,2025-01-06T00:00:00,0
u102557,activate,2025-01-19T00:00:00,0
u102558,signup,2025-02-08T00:00:00,0
u102558,activate,2025-02-16T00:00:00,0
u102558,first_deposit,2025-04-27T00:00:00,0
u102559,signup,2025-03-13T00:00:00,1
u102559,activate,2025-03-15T00:00:00,1
u102559,first_deposit,2025-04-21T00:00:00,1
u102560,signup,2025-03-27T00:00:00,0
u102560,activate,2025-04-08T00:00:00,0
u102561,signup,2025-01-13T00:00:00,1
u102561,activate,2025-01-13T00:00:00,1
u102561,first_deposit,2025-04-07T00:00:00,1
u102562,signup,2025-03-10T00:00:00,1
u102562,activate,2025-03-17T00:00:00,1
u102562,first_deposit,2025-04-02T00:00:00,1
u102563,signup,2025-04-23T00:00:00,1
u102564,signup,2025-02-20T00:00:00,0
u102564,activate,2025-02-24T00:00:00,0
u102565,signup,2025-01-26T00:00:00,0
u102565,first_deposit,2025-01-28T00:00:00,0
u102566,signup,2025-03-01T00:00:00,1
u102567,signup,2025-01-04T00:00:00,1
u102568,signup,2025-01-13T00:00:00,1
u102569,signup,2025-02-10T00:00:00,0
u102570,signup,2025-02-14T00:00:00,0
u102571,signup,2025-03-05T00:00:00,1
u102571,activate,2025-03-09T00:00:00,1
u102572,signup,2025-04-04T00:00:00,0
u102573,signup,2025-03-08T00:00:00,0
u102573,activate,2025-03-11T00:00:00,0
u102574,signup,2025-01-31T00:00:00,0
u102575,signup,2025-04-15T00:00:00,1
u102575,activate,2025-04-16T00:00:00,1
u102576,signup,2025-02-12T00:00:00,0
u102577,signup,2025-03-12T00:00:00,0
u102578,signup,2025-01-12T00:00:00,1
u102578,first_deposit,2025-02-01T00:00:00,1
u102579,signup,2025-04-03T00:00:00,0
u102579,first_deposit,2025-06-09T00:00:00,0
u102580,signup,2025-02-21T00:00:00,1
u102581,signup,2025-03-16T00:00:00,0
u102581,first_deposit,2025-05-29T00:00:00,0
u102582,signup,2025-01-03T00:00:00,1
u102583,signup,2025-02-14T00:00:00,0
u102583,activate,2025-02-18T00:00:00,0
u102584,signup,2025-03-30T00:00:00,0
u102584,activate,2025-04-09T00:00:00,0
u102584,first_deposit,2025-06-19T00:00:00,0
u102585,signup,2025-03-05T00:00:00,1
u102585,activate,2025-03-07T00:00:00,1
u102586,signup,2025-01-15T00:00:00,0
u102586,activate,2025-01-15T00:00:00,0
u102587,signup,2025-04-06T00:00:00,0
u102587,activate,2025-04-14T00:00:00,0
u102588,signup,2025-04-06T00:00:00,0
u102588,activate,2025-04-12T00:00:00,0
u102589,signup,2025-03-01T00:00:00,1
u102589,activate,2025-03-03T00:00:00,1
u102590,signup,2025-03-06T00:00:00,0
u102591,signup,2025-03-03T00:00:00,1
u102592,signup,2025-01-07T00:00:00,0
u102592,activate,2025-01-16T00:00:00,0
u102592,first_deposit,2025-01-22T00:00:00,0
u102593,signup,2025-03-13T00:00:00,0
u102593,activate,2025-03-25T00:00:00,0
u102593,first_deposit,2025-06-05T00:00:00,0
u102594,signup,2025-02-20T00:00:00,1
u102594,activate,2025-03-04T00:00:00,1
u102594,first_deposit,2025-03-11T00:00:00,1
u102595,signup,2025-02-16T00:00:00,0
u102595,activate,2025-02-21T00:00:00,0
u102596,signup,2025-01-09T00:00:00,0
u102596,activate,2025-01-11T00:00:00,0
u102596,first_deposit,2025-02-08T00:00:00,0
u102597,signup,2025-03-03T00:00:00,0
u102597,activate,2025-03-08T00:00:00,0
u102598,signup,2025-02-02T00:00:00,0
u102599,signup,2025-02-09T00:00:00,0
u102600,signup,2025-04-24T00:00:00,0
u102600,activate,2025-05-02T00:00:00,0
u102601,signup,2025-01-11T00:00:00,1
u102602,signup,2025-03-02T00:00:00,0
u102602,activate,2025-03-12T00:00:00,0
u102602,first_deposit,2025-05-04T00:00:00,0
u102603,signup,2025-01-12T00:00:00,0
u102604,signup,2025-03-04T00:00:00,1
u102605,signup,2025-01-09T00:00:00,1
u102606,signup,2025-04-27T00:00:00,1
u102606,activate,2025-04-28T00:00:00,1
u102607,signup,2025-01-13T00:00:00,1
u102608,signup,2025-02-21T00:00:00,0
u102608,activate,2025-03-03T00:00:00,0
u102609,signup,2025-03-09T00:00:00,0
u102610,signup,2025-04-21T00:00:00,0
u102610,activate,2025-04-25T00:00:00,0
u102611,signup,2025-03-06T00:00:00,1
u102612,signup,2025-04-13T00:00:00,1
u102613,signup,2025-04-07T00:00:00,0
u102613,first_deposit,2025-05-02T00:00:00,0
u102614,signup,2025-01-09T00:00:00,0
u102615,signup,2025-01-30T00:00:00,0
u102615,activate,2025-02-04T00:00:00,0
u102616,signup,2025-03-10T00:00:00,0
u102616,activate,2025-03-18T00:00:00,0
u102616,first_deposit,2025-04-28T00:00:00,0
u102617,signup,2025-02-18T00:00:00,1
u102617,first_deposit,2025-04-17T00:00:00,1
u102618,signup,2025-04-16T00:00:00,1
u102619,signup,2025-01-07T00:00:00,1
u102619,activate,2025-01-18T00:00:00,1
u102620,signup,2025-02-16T00:00:00,0
u102621,signup,2025-03-20T00:00:00,0
u102621,first_deposit,2025-04-21T00:00:00,0
u102622,signup,2025-01-12T00:00:00,1
u102622,activate,2025-01-12T00:00:00,1
u102623,signup,2025-02-03T00:00:00,0
u102624,signup,2025-03-31T00:00:00,1
u102624,first_deposit,2025-06-20T00:00:00,1
u102625,signup,2025-02-10T00:00:00,1
u102625,first_deposit,2025-04-03T00:00:00,1
u102626,signup,2025-04-29T00:00:00,0
u102626,activate,2025-05-09T00:00:00,0
u102626,first_deposit,2025-07-02T00:00:00,0
u102627,signup,2025-01-17T00:00:00,0
u102627,activate,2025-01-17T00:00:00,0
u102627,first_deposit,2025-01-19T00:00:00,0
u102628,signup,2025-02-13T00:00:00,1
u102629,signup,2025-04-15T00:00:00,0
u102629,activate,2025-04-24T00:00:00,0
u102630,signup,2025-03-31T00:00:00,0
u102630,activate,2025-04-01T00:00:00,0
u102630,first_deposit,2025-06-12T00:00:00,0
u102631,signup,2025-04-20T00:00:00,0
u102631,activate,2025-04-24T00:00:00,0
u102632,signup,2025-04-17T00:00:00,1
u102632,activate,2025-04-17T00:00:00,1
u102633,signup,2025-03-08T00:00:00,1
u102633,activate,2025-03-21T00:00:00,1
u102633,first_deposit,2025-05-24T00:00:00,1
u102634,signup,2025-03-02T00:00:00,1
u102634,activate,2025-03-09T00:00:00,1
u102634,first_deposit,2025-04-30T00:00:00,1
u102635,signup,2025-02-09T00:00:00,1
u102635,activate,2025-02-09T00:00:00,1
u102636,signup,2025-02-28T00:00:00,1
u102636,activate,2025-02-28T00:00:00,1
u102636,first_deposit,2025-05-24T00:00:00,1
u102637,signup,2025-03-24T00:00:00,1
u102637,activate,2025-03-24T00:00:00,1
u102638,signup,2025-02-27T00:00:00,0
u102638,activate,2025-02-28T00:00:00,0
u102639,signup,2025-03-26T00:00:00,1
u102640,signup,2025-03-02T00:00:00,0
u102640,activate,2025-03-09T00:00:00,0
u102641,signup,2025-01-02T00:00:00,0
u102641,first_deposit,2025-02-13T00:00:00,0
u102642,signup,2025-03-28T00:00:00,0
u102642,activate,2025-04-04T00:00:00,0
u102642,first_deposit,2025-03-30T00:00:00,0
u102643,signup,2025-02-26T00:00:00,1
u102643,activate,2025-03-05T00:00:00,1
u102644,signup,2025-02-04T00:00:00,1
u102645,signup,2025-01-24T00:00:00,1
